1567062860,c082cd,SYB264  ,Canada,1567062860,1567062860,-3.4432,54.6147,10576.56,False,249.43,158.46,-12.35,None,10721.34,7650,False,0
1567062860,4b1884,SWR197  ,Switzerland,1567062859,1567062859,24.1716,57.8515,11582.4,False,230.72,234.25,0,None,11940.54,6563,False,0
1567062860,3455d8,VOE2HB  ,Spain,1567062859,1567062859,3.2623,48.6596,9144,False,225.56,344.25,0,None,9517.38,1000,False,0
1567062860,8a0419,AWQ109  ,Indonesia,1567062632,1567062632,99.0551,4.0333,4076.7,False,189.68,227.31,-9.75,None,4343.4,2656,False,0
1567062860,3c65c2,DLH5JF  ,Germany,1567062859,1567062859,5.1125,52.5114,1158.24,False,112.6,280.8,-5.2,None,1257.3,1000,False,0
1567062860,394725,,France,1567062377,1567062860,4.7619,52.1074,6400.8,False,132.41,176.88,12.03,None,None,1000,False,0
1567062860,3455d6,VOE3WW  ,Spain,1567062851,1567062856,-2.3319,43.0281,7315.2,False,196.97,302.2,-13,None,7749.54,0040,False,0
1567062860,4b1880,SWR185N ,Switzerland,1567062856,1567062856,8.5544,47.455,None,True,2.57,28,None,None,None,3057,False,0
1567062860,70801c,,Lao People's Democratic Republic,None,1567062597,None,None,None,False,224.03,220.53,-13,None,None,6344,False,0
1567062860,3c5ee8,EWG3CP  ,Germany,1567062860,1567062860,11.3515,51.7822,8839.2,False,201.66,170.76,0,None,9166.86,1333,False,0
1567062860,3c5ee7,EWG66F  ,Germany,1567062860,1567062860,6.1885,46.9522,11887.2,False,229.74,186.17,0.33,None,12291.06,4136,False,0
1567062860,ae1478,MAGIC03 ,United States,1567062860,1567062860,131.2719,32.6393,8923.02,False,157.05,211.61,6.5,None,9532.62,2133,False,0
1567062860,3c65d0,DLH824  ,Germany,1567062860,1567062860,12.7452,55.6756,388.62,False,61.95,221.63,-3.58,None,449.58,3736,False,0
1567062860,71035e,FSL69   ,Saudi Arabia,1567062858,1567062859,46.82,24.0783,3733.8,False,145.31,239.35,-0.33,None,3962.4,3041,False,0
1567062860,3c65d2,DLH88X  ,Germany,1567062859,1567062859,8.4764,49.2864,6522.72,False,211.18,184.89,10.73,None,6865.62,1000,False,0
1567062860,3c65d1,DLH6RT  ,Germany,1567062860,1567062860,9.143,49.8905,5402.58,False,204.99,63.31,13,None,5692.14,1000,False,0
1567062860,3c65c7,DLH2FM  ,Germany,1567062860,1567062860,8.7304,50.0929,975.36,False,93.93,249.48,-6.83,None,1104.9,1352,False,0
1567062860,3c65c6,DLH902  ,Germany,1567062859,1567062860,8.5338,50.036,None,True,11.83,250,None,None,None,2527,False,0
1567062860,3c65c5,DLH3RM  ,Germany,1567062859,1567062859,17.0886,46.6702,11277.6,False,232.65,119.4,0,None,11795.76,7643,False,0
1567062860,440281,AOJ80P  ,Austria,1567062858,1567062860,42.9477,62.1532,13106.4,False,252.26,213.69,-0.33,None,13319.76,None,False,0
1567062860,3c65c9,,Germany,None,1567062858,None,None,None,True,0,42,None,None,None,1000,False,0
1567062860,3c65c8,DLH7LX  ,Germany,1567062860,1567062860,8.7128,50.0701,579.12,False,91.16,249.52,-4.23,None,685.8,1000,False,0
1567062860,3c5ee4,EWG1GU  ,Germany,1567062860,1567062860,10.9241,51.4925,7315.2,False,187.28,284.15,-0.33,None,7597.14,4146,False,0
1567062860,3c5ee3,EWG6LE  ,Germany,1567062859,1567062859,-0.1088,52.3709,7269.48,False,232.33,99.82,8.13,None,7467.6,4705,False,0
1567062860,ad41cd,SWA833  ,United States,1567062860,1567062860,-105.1274,39.4384,5402.58,False,176.76,36.84,-11.7,None,5745.48,7252,False,0
1567062860,3c5ef9,EWG62X  ,Germany,1567062860,1567062860,13.4444,52.5751,495.3,False,80.26,260.78,-4.23,None,586.74,1000,False,0
1567062860,a45b96,DAL862  ,United States,1567062859,1567062859,-109.1593,36.1229,10690.86,False,261.35,90.56,2.93,None,11353.8,7356,False,0
1567062860,3c5ef8,EWG15W  ,Germany,1567062860,1567062860,8.5561,47.4552,None,True,2.57,95,None,None,None,3024,False,0
